id	text	title
1614	of the class, with .class appended. For class file generation, anonymous classes are treated as if their name were the concatenation of the name of their enclosing class, a $, and an integer.The keyword public denotes that a method can be called from code in other classes, or that a class may be used by classes outside the class hierarchy. The class hierarchy is related to the name of the directory in which the .java file is located. This is called an access level modifier. Other access level modifiers include the keywords private , and protected.The keyword static in front	Java (programming language)
1615	"of a method indicates a static method, which is associated only with the class and not with any specific instance of that class. Only static methods can be invoked without a reference to an object. Static methods cannot access any class members that are not also static. Methods that are not designated static are instance methods, and require a specific instance of a class to operate.The keyword void indicates that the main method does not return any value to the caller. If a Java program is to exit with an error code, it must call System.exit() explicitly.The method name ""main"""	Java (programming language)
1616	is not a keyword in the Java language. It is simply the name of the method the Java launcher calls to pass control to the program. Java classes that run in managed environments such as applets and Enterprise JavaBeans do not use or need a main() method. A Java program may contain multiple classes that have main methods, which means that the VM needs to be explicitly told which class to launch from.The main method must accept an array of String objects. By convention, it is referenced as args although any other legal identifier name can be used. Since Java	Java (programming language)
1617	5, the main method can also use variable arguments, in the form of public static void main(String... args), allowing the main method to be invoked with an arbitrary number of String arguments. The effect of this alternate declaration is semantically identical (the args parameter is still an array of String objects), but it allows an alternative syntax for creating and passing the array.The Java launcher launches Java by loading a given class (specified on the command line or as an attribute in a JAR) and starting its public static void main(String[]) method. Stand-alone programs must declare this method explicitly. The	Java (programming language)
1618	"String[] args parameter is an array of String objects containing any arguments passed to the class. The parameters to main are often passed by means of a command line.Printing is part of a Java standard library: The System class defines a public static field called out. The out object is an instance of the PrintStream class and provides many methods for printing data to standard out, including println(String) which also appends a new line to the passed string.The string ""Hello World!"" is automatically converted to a String object by the compiler.Comprehensive exampleThe import statement imports the JOptionPane class from the"	Java (programming language)
1619	javax.swing package.The OddEven class declares a single private field of type int named userInput. Every instance of the OddEven class has its own copy of the userInput field. The private declaration means that no other class can access (read or write) the userInput field.OddEven() is a public constructor. Constructors have the same name as the enclosing class they are declared in, and unlike a method, have no return type. A constructor is used to initialize an object that is a newly created instance of the class.The calculate() method is declared without the static keyword. This means that the method is	Java (programming language)
1620	invoked using a specific instance of the OddEven class. (The reference used to invoke the method is passed as an undeclared parameter of type OddEven named this.) The method tests the expression userInput % 2 == 0 using the if keyword to see if the remainder of dividing the userInput field belonging to the instance of the class by two is zero. If this expression is true, then it prints Even; if this expression is false it prints Odd. (The calculate method can be equivalently accessed as this.calculate and the userInput field can be equivalently accessed as this.userInput, which both	Java (programming language)
1621	"explicitly use the undeclared this parameter.)OddEven number = new OddEven(); declares a local object reference variable in the main method named number. This variable can hold a reference to an object of type OddEven. The declaration initializes number by first creating an instance of the OddEven class, using the new keyword and the OddEven() constructor, and then assigning this instance to the variable.The statement number.showDialog(); calls the calculate method. The instance of OddEven object referenced by the number local variable is used to invoke the method and passed as the undeclared this parameter to the calculate method.userInput = Integer.parseInt(JOptionPane.showInputDialog(""Please Enter"	Java (programming language)
1622	"A Number"")); is a statement that converts the type of String to the primitive data type int by using a utility function in the primitive wrapper class Integer.Special classesAppletJava applets are programs that are embedded in other applications, typically in a Web page displayed in a web browser.The import statements direct the Java compiler to include the javax.swing.JApplet and java.awt.Graphics classes in the compilation. The import statement allows these classes to be referenced in the source code using the simple class name (i.e. JApplet) instead of the fully qualified class name (FQCN, i.e. javax.swing.JApplet).The Hello class extends (subclasses) the JApplet"	Java (programming language)
1623	(Java Applet) class; the JApplet class provides the framework for the host application to display and control the lifecycle of the applet. The JApplet class is a JComponent (Java Graphical Component) which provides the applet with the capability to display a graphical user interface (GUI) and respond to user events.The Hello class overrides the paintComponent(Graphics) method (additionally indicated with the annotation, supported as of JDK 1.5, Override) inherited from the Container superclass to provide the code to display the applet. The paintComponent() method is passed a Graphics object that contains the graphic context used to display the applet. The paintComponent()	Java (programming language)
1624	"method calls the graphic context drawString(String, int, int) method to display the ""Hello, world!"" string at a pixel offset of (65, 95) from the upper-left corner in the applet's display.An applet is placed in an HTML document using the <applet> HTML element. The applet tag has three attributes set: code=""Hello"" specifies the name of the JApplet class and width=""200"" height=""200"" sets the pixel width and height of the applet. Applets may also be embedded in HTML using either the object or embed element, although support for these elements by web browsers is inconsistent. However, the applet tag is deprecated, so"	Java (programming language)
1625	the object tag is preferred where supported.The host application, typically a Web browser, instantiates the Hello applet and creates an AppletContext for the applet. Once the applet has initialized itself, it is added to the AWT display hierarchy. The paintComponent() method is called by the AWT event dispatching thread whenever the display needs the applet to draw itself.ServletJava Servlet technology provides Web developers with a simple, consistent mechanism for extending the functionality of a Web server and for accessing existing business systems. Servlets are server-side Java EE components that generate responses (typically HTML pages) to requests (typically HTTP requests) from	Java (programming language)
1626	clients. A servlet can almost be thought of as an applet that runs on the server side—without a face.The import statements direct the Java compiler to include all the public classes and interfaces from the java.io and javax.servlet packages in the compilation. Packages make Java well suited for large scale applications.The Hello class extends the GenericServlet class; the GenericServlet class provides the interface for the server to forward requests to the servlet and control the servlet's lifecycle.The Hello class overrides the service(ServletRequest, ServletResponse) method defined by the Servlet interface to provide the code for the service request handler. The service()	Java (programming language)
1627	"method is passed: a ServletRequest object that contains the request from the client and a ServletResponse object used to create the response returned to the client. The service() method declares that it throws the exceptions ServletException and IOException if a problem prevents it from responding to the request.The setContentType(String) method in the response object is called to set the MIME content type of the returned data to ""text/html"". The getWriter() method in the response returns a PrintWriter object that is used to write the data that is sent to the client. The println(String) method is called to write the ""Hello,"	Java (programming language)
1628	"world!"" string to the response and then the close() method is called to close the print writer, which causes the data that has been written to the stream to be returned to the client.JavaServer PagesJavaServer Pages (JSP) are server-side Java EE components that generate responses, typically HTML pages, to HTTP requests from clients. JSPs embed Java code in an HTML page by using the special delimiters <% and %>. A JSP is compiled to a Java servlet, a Java application in its own right, the first time it is accessed. After that, the generated servlet creates the response.Swing applicationSwing is"	Java (programming language)
1629	"a graphical user interface library for the Java SE platform. It is possible to specify a different look and feel through the pluggable look and feel system of Swing. Clones of Windows, GTK+ and Motif are supplied by Sun. Apple also provides an Aqua look and feel for Mac OS X. Where prior implementations of these looks and feels may have been considered lacking, Swing in Java SE 6 addresses this problem by using more native GUI widget drawing routines of the underlying platforms.This example Swing application creates a single window with ""Hello, world!"" inside:The first import includes all the"	Java (programming language)
1630	"public classes and interfaces from the javax.swing package.The Hello class extends the JFrame class; the JFrame class implements a window with a title bar and a close control.The Hello() constructor initializes the frame by first calling the superclass constructor, passing the parameter ""hello"", which is used as the window's title. It then calls the setDefaultCloseOperation(int) method inherited from JFrame to set the default operation when the close control on the title bar is selected to WindowConstants.EXIT_ON_CLOSE – this causes the JFrame to be disposed of when the frame is closed (as opposed to merely hidden), which allows the Java virtual"	Java (programming language)
1631	"machine to exit and the program to terminate. Next, a JLabel is created for the string ""Hello, world!"" and the add(Component) method inherited from the Container superclass is called to add the label to the frame. The pack() method inherited from the Window superclass is called to size the window and lay out its contents.The main() method is called by the Java virtual machine when the program starts. It instantiates a new Hello frame and causes it to be displayed by calling the setVisible(boolean) method inherited from the Component superclass with the boolean parameter true. Once the frame is displayed,"	Java (programming language)
1632	exiting the main method does not cause the program to terminate because the AWT event dispatching thread remains active until all of the Swing top-level windows have been disposed.GenericsIn 2004, generics were added to the Java language, as part of J2SE 5.0. Prior to the introduction of generics, each variable declaration had to be of a specific type. For container classes, for example, this is a problem because there is no easy way to create a container that accepts only specific types of objects. Either the container operates on all subtypes of a class or interface, usually Object, or a	Java (programming language)
1633	different container class has to be created for each contained class. Generics allow compile-time type checking without having to create many container classes, each containing almost identical code. In addition to enabling more efficient code, certain runtime exceptions are converted to compile-time errors, a characteristic known as type safety.CriticismCriticisms directed at Java include the implementation of generics, speed, the handling of unsigned numbers, the implementation of floating-point arithmetic, and a history of security vulnerabilities in the primary Java VM implementation HotSpot.Use on unofficial software platformsThe Java programming language requires the presence of a software platform in order for compiled programs	Java (programming language)
1634	to be executed. A well-known unofficial Java-like software platform is the Android software platform, which allows the use of Java 6 and some Java 7 features, uses a different standard library (Apache Harmony reimplementation), different bytecode language and different virtual machine, and is designed for low-memory devices such as smartphones and tablet computers.GoogleGoogle and Android, Inc. have chosen to use Java as a key pillar in the creation of the Android operating system, an open source mobile operating system. Although the Android operating system, built on the Linux kernel, was written largely in C, the Android SDK uses the Java	Java (programming language)
1635	language as the basis for Android applications. However, Android does not use the Java virtual machine, instead using Java bytecode as an intermediate step and ultimately targeting Android's own Dalvik virtual machine or more recently Android Runtime which actually compiles applications to native machine code upon installation.Android also does not provide the full Java SE standard library, although the Android class library does include an independent implementation of a large subset of it. This led to a legal dispute between Oracle and Google. On May 7, 2012, a San Francisco jury found that if APIs could be copyrighted, then Google	Java (programming language)
1636	had infringed Oracle's copyrights by the use of Java in Android devices. District Judge William Haskell Alsup ruled on May 31, 2012, that APIs cannot be copyrighted, but this was reversed by the United States Court of Appeals for the Federal Circuit in May 2014.Class librariesThe Java Class Library is the standard library, developed to support application development in Java. It is controlled by Sun Microsystems in cooperation with others through the Java Community Process program. Companies or individuals participating in this process can influence the design and development of the APIs. This process has been a subject of controversy.	Java (programming language)
1637	The class library contains features such as:The core libraries, which include:IO/NIONetworkingReflectionConcurrencyGenericsScripting/CompilerFunctional Programming (Lambda, Streaming)Collection libraries that implement data structures such as lists, dictionaries, trees, sets, queues and double-ended queue, or stacksXML Processing (Parsing, Transforming, Validating) librariesSecurityInternationalization and localization librariesThe integration libraries, which allow the application writer to communicate with external systems. These libraries include:The Java Database Connectivity (JDBC) API for database accessJava Naming and Directory Interface (JNDI) for lookup and discoveryRMI and CORBA for distributed application developmentJMX for managing and monitoring applicationsUser interface libraries, which include:The (heavyweight, or native) Abstract Window Toolkit (AWT), which provides GUI components, the means for	Java (programming language)
1638	laying out those components and the means for handling events from those componentsThe (lightweight) Swing libraries, which are built on AWT but provide (non-native) implementations of the AWT widgetryAPIs for audio capture, processing, and playbackJavaFXA platform dependent implementation of the Java virtual machine that is the means by which the bytecodes of the Java libraries and third party applications are executedPlugins, which enable applets to be run in web browsersJava Web Start, which allows Java applications to be efficiently distributed to end users across the InternetLicensing and documentationDocumentationJavadoc is a comprehensive documentation system, created by Sun Microsystems, used by many	Java (programming language)
1639	Java developers. It provides developers with an organized system for documenting their code. Javadoc comments have an extra asterisk at the beginning, i.e. the delimiters are /** and */, whereas the normal multi-line comments in Java are set off with the delimiters /* and */.EditionsSun has defined and supports four editions of Java targeting different application environments and segmented many of its APIs so that they belong to one of the platforms. The platforms are:Java Card for smartcards.Java Platform, Micro Edition (Java ME) – targeting environments with limited resources.Java Platform, Standard Edition (Java SE) – targeting workstation environments.Java Platform, Enterprise	Java (programming language)
1640	Edition (Java EE) – targeting large distributed enterprise or Internet environments.The classes in the Java APIs are organized into separate groups called packages. Each package contains a set of related interfaces, classes and exceptions. Refer to the separate platforms for a description of the packages available.Sun also provided an edition called PersonalJava that has been superseded by later, standards-based Java ME configuration-profile pairings.See alsoDalvik – used in old Android versions, replaced by non-JIT Android RuntimeJavaOneJavapediaList of Java virtual machinesList of Java APIsList of JVM languagesGraal, a project aiming to implement a high performance Java dynamic compiler and interpreterComparison of Java	Java (programming language)
1641	with other languagesComparison of programming languagesComparison of Java and C++Comparison of C# and JavaNotesReferencesExternal links	Java (programming language)
1642	"Esperanto (/ˌɛspəˈræntoʊ/ or /-ˈrɑː-/; [espeˈranto] listen ) is a constructed international auxiliary language. It is the most widely spoken constructed language in the world. Its name derives from Doktoro Esperanto (""Esperanto"" translates as ""one who hopes""), the pseudonym under which physician L. L. Zamenhof published the first book detailing Esperanto, the Unua Libro, on 26 July 1887. Zamenhof's goal was to create an easy-to-learn, politically neutral language that would transcend nationality and foster peace and international understanding between people with different languages.Up to 2,000,000 people worldwide, to varying degrees, speak Esperanto, including perhaps 2,000 native speakers who learned Esperanto from"	Esperanto
1643	birth. The World Esperanto Association has members in 120 countries. Its usage is highest in Europe, East Asia, and South America. lernu!, the most popular online learning platform for Esperanto, reported 150,000 registered users in 2013, and sees between 150,000 and 200,000 visitors each month. With about 225,000 articles, Esperanto Wikipedia is the 31st-largest Wikipedia as measured by the number of articles, and the largest Wikipedia in a constructed language. On 22 February 2012, Google Translate added Esperanto as its 64th language. On 28 May 2015, the language learning platform Duolingo launched an Esperanto course for English speakers. As of	Esperanto
1644	"14 January 2016, over 260,000 users had signed up.The first World Congress of Esperanto was organized in France in 1905. Since then, congresses have been held in various countries every year, with the exceptions of years during the world wars. Although no country has adopted Esperanto officially, Esperanto was recommended by the French Academy of Sciences in 1921 and recognized by UNESCO in 1954, which recommended in 1985 that international non-governmental organizations use Esperanto. Esperanto was the 32nd language accepted as adhering to the ""Common European Framework of Reference for Languages"" in 2007.Esperanto is currently the language of instruction of"	Esperanto
1645	"the International Academy of Sciences in San Marino.Esperanto is seen by many of its speakers as an alternative or addition to the growing use of English throughout the world, offering a language that is easier to learn than English.HistoryCreationEsperanto was created in the late 1870s and early 1880s by L. L. Zamenhof, a Polish-Jewish ophthalmologist from Białystok, then part of the Russian Empire. According to Zamenhof, he created the language to foster harmony between people from different countries. His feelings and the situation in Białystok may be gleaned from an extract from his letter to Nikolai Borovko:""The place where I"	Esperanto
1646	was born and spent my childhood gave direction to all my future struggles. In Białystok the inhabitants were divided into four distinct elements: Russians, Poles, Germans and Jews; each of these spoke their own language and looked on all the others as enemies. In such a town a sensitive nature feels more acutely than elsewhere the misery caused by language division and sees at every step that the diversity of languages is the first, or at least the most influential, basis for the separation of the human family into groups of enemies. I was brought up as an idealist; I	Esperanto
1647	"was taught that all people were brothers, while outside in the street at every step I felt that there were no people, only Russians, Poles, Germans, Jews and so on. This was always a great torment to my infant mind, although many people may smile at such an 'anguish for the world' in a child. Since at that time I thought that 'grown-ups' were omnipotent, so I often said to myself that when I grew up I would certainly destroy this evil.""After some ten years of development, which Zamenhof spent translating literature into Esperanto as well as writing original prose"	Esperanto
1648	and verse, the first book of Esperanto grammar was published in Warsaw on the 26th of July 1887. The number of speakers grew rapidly over the next few decades, at first primarily in the Russian Empire and Central Europe, then in other parts of Europe, the Americas, China, and Japan. In the early years, speakers of Esperanto kept in contact primarily through correspondence and periodicals, but in 1905 the first world congress of Esperanto speakers was held in Boulogne-sur-Mer, France. Since then world congresses have been held in different countries every year, except during the two World Wars. Since the	Esperanto
1649	"Second World War, they have been attended by an average of more than 2,000 people and up to 6,000 people.Zamenhof's name for the language was simply Internacia Lingvo (""International Language"").Early proposalsThe autonomous territory of Neutral Moresnet, between what is today Belgium and Germany, had a sizable proportion of Esperanto-speakers among its small and multiethnic population. There was a proposal to make Esperanto its official language.However, neither Belgium nor Prussia (now within Germany) had ever surrendered its original claim to it. Around 1900, Germany in particular was taking a more aggressive stance towards the territory and was accused of sabotage and"	Esperanto
1650	"of obstructing the administrative process in order to force the issue. It was the First World War, however, that was the catalyst that brought about the end of neutrality. On 4 August 1914, Germany invaded Belgium, leaving Moresnet at first ""an oasis in a desert of destruction"". In 1915, the territory was annexed by the Kingdom of Prussia, without international recognition.After the Great War, there was a proposal for the League of Nations to accept Esperanto as their working language, following a report by Nitobe Inazō, an official delegate of League of Nations during the 13th World Congress of Esperanto"	Esperanto
1651	in Prague. Ten delegates accepted the proposal with only one voice against, the French delegate, Gabriel Hanotaux. Hanotaux did not like how the French language was losing its position as the international language and saw Esperanto as a threat, effectively wielding his veto power to block the decision. However, two years later, the League recommended that its member states include Esperanto in their educational curricula. For this reason, many people see the 1920s as the heyday of the Esperanto movement. Anarchism as a political movement was very supportive during this time of anationalism as well as of the Esperanto language.Responses	Esperanto
1652	"of 20th-century totalitarian regimes to EsperantoEsperanto attracted the suspicion of many totalitarian states. The situation was especially pronounced in Nazi Germany, Francoist Spain up until the 1950s, and in the Soviet Union from 1937 to 1956.In Nazi Germany, there was a motivation to persecute Esperanto because Zamenhof was Jewish, and due to the internationalist nature of Esperanto, which was perceived as ""Bolshevist"". In his work, Mein Kampf, Adolf Hitler specifically mentioned Esperanto as an example of a language that could be used by an international Jewish conspiracy once they achieved world domination. Esperantists were killed during the Holocaust, with Zamenhof's"	Esperanto
1653	family in particular singled out for murder. The efforts of a minority of Esperantists to expel Jewish colleagues and align themselves with the Reich were futile and Esperanto was legally forbidden in 1935. Esperantists in German concentration camps taught the language to fellow prisoners, telling guards they were teaching Italian, the language of one of Germany's Axis allies.In Imperial Japan, the left-wing of the Japanese Esperanto movement was persecuted, but its leaders were careful enough not to give the impression to the government that the Esperantists were socialist revolutionaries, which proved a successful strategy.After the October Revolution of 1917, Esperanto	Esperanto
1654	"was given a measure of government support by the new workers' states in the former Russian Empire and later by the Soviet Union government, with the Soviet Esperanto Association being established as an officially recognized organization. In his biography on Joseph Stalin, Leon Trotsky mentions that Stalin had studied Esperanto. However, in 1937, at the height of the Great Purge, Stalin completely reversed the Soviet government's policies on Esperanto, denouncing it as ""the language of spies"" and had Esperantists exiled or executed. The use of Esperanto was then banned in the Soviet Union until 1956.Fascist Italy allowed the use of"	Esperanto
1655	Esperanto, finding its phonology similar to that of Italian and publishing some tourist material in the language.During and after the Spanish Civil War, Francoist Spain persecuted anarchists, socialists and Catalan nationalists for many years, among whom the use of Esperanto was extensive, but in the 1950s the Esperanto movement was tolerated again.Increasing use of EsperantoThere are several numbers indicating an increasing use of Esperanto during the last decades.The Hungarian census calculated 942 Esperanto speakers in 1941, 2,083 in 1990, 4,575 in 2001 and 8,397 in 2011. For 985 of these Esperanto was a family or native language.In the 1960s the	Esperanto
1656	Jarlibro (yearbook) of the Universal Esperanto Association listed 58 (1961), 67 (1962) and 83 (1965) names of native speakers of Esperanto. As of 1996, there were approximately 350 attested cases of families with native Esperanto speakers.There are now Esperanto associations in some twenty African countries; nearly all of them were founded after 1960. The number of African addresses in the Pasporta Servo hospitality service went from 18 in 1988/89 to 59 in 2005.There were four new music albums in Esperanto in the sixties, 17 in the seventies, 58 in the eighties, 75 in the nineties and over one hundred in	Esperanto
1657	the first decade of the new millennium. There are now more than 3000 songs in Esperanto.The number of participants in Esperanto meetings of one week or longer in Germany went from around 100 in the early seventies to around 800 in 2008.The Esperanto Wikipedia has over 224,000 articles as of January 2016, and about 1,000 new articles are created every month. These numbers are similar to the Basque Wikipedia (230,000 articles) and the Danish‑language Wikipedia (214,000). Before the foundation of the Esperanto Wikipedia in 2001, there was no general‑knowledge encyclopedia in Esperanto; the Enciklopedio de Esperanto (documenting the Esperanto movement)	Esperanto
1658	was published in 1934 and only reprinted, but never edited.Between 1906 and 1971 there were about 28 dissertations about Esperanto and interlinguistics; about one in two or three years. This number increased significantly: Between 1975 and 1987 there were about 95 dissertations—an average of seven per year after 1975.Official useEsperanto has not been a secondary official language of any recognized country. However, there were plans at the beginning of the 20th century to establish Neutral Moresnet as the world's first Esperanto state. In addition, the self-proclaimed artificial island micronation of Rose Island used Esperanto as its official language in 1968.The	Esperanto
1659	Chinese government has used Esperanto since 2001 for daily news on china.org.cn. China also uses Esperanto in China Radio International and for the internet magazine El Popola Ĉinio.The Vatican Radio has an Esperanto version of its website.The US Army has published military phrase books in Esperanto, to be used from the 1950s through the 1970s in war games by mock enemy forces.Esperanto is the working language of several non-profit international organizations such as the Sennacieca Asocio Tutmonda, a left-wing cultural association, or Education@Internet, which has developed from an Esperanto organization; most others are specifically Esperanto organizations. The largest of these,	Esperanto
1660	the World Esperanto Association, has an official consultative relationship with the United Nations and UNESCO, which recognized Esperanto as a medium for international understanding in 1954. Esperanto is also the first language of teaching and administration of one university, the International Academy of Sciences San Marino.In the summer of 1924, the American Radio Relay League adopted Esperanto as its official international auxiliary language, and hoped that the language would be used by radio amateurs in international communications, but its actual use for radio communications was negligible.All the personal documents issued by the World Service Authority, including the World Passport, are	Esperanto
1661	written in Esperanto, together with English, French, Spanish, Russian, Arabic, and Chinese.Linguistic propertiesClassificationAs a constructed language, most scholars would say Esperanto is not genealogically related to any natural language. The phonology, grammar, vocabulary, and semantics are based on the Indo-European languages spoken in Europe. The sound inventory is essentially Slavic, as is much of the semantics, whereas the vocabulary derives primarily from the Romance languages, with a lesser contribution from Germanic languages and minor contributions from Slavic languages and Greek. Pragmatics and other aspects of the language not specified by Zamenhof's original documents were influenced by the native languages of	Esperanto
1662	"early authors, primarily Russian, Polish, German, and French. However, Paul Wexler proposes that Esperanto is relexified Yiddish, which in turn he claims is a relexified Slavic language.Esperanto has been described as ""a language lexically predominantly Romanic, morphologically intensively agglutinative, and to a certain degree isolating in character"". Typologically, Esperanto has prepositions and a pragmatic word order that by default is subject–verb–object. Adjectives can be freely placed before or after the nouns they modify, though placing them before the noun is more common. New words are formed through extensive prefixing and suffixing.PhonologyEsperanto has 23 consonants, five vowels, and two semivowels that"	Esperanto
1663	"combine with the vowels to form six diphthongs. (The consonant /j/ and semivowel /i̯/ are both written j, and the uncommon consonant /dz/ is written with the digraph dz, which is the only consonant that doesn't have its own letter.) Tone is not used to distinguish meanings of words. Stress is always on the second-last vowel in fully Esperanto words unless a final vowel o is elided, which occurs mostly in poetry. For example, familio ""family"" is [fa.mi.ˈli.o], with the stress on the second i, but when the word is used without the final o (famili’), the stress remains on"	Esperanto
1664	"the second i: [fa.mi.ˈli].ConsonantsThe 23 consonants are:The sound /r/ is usually trilled [r], but may be tapped [ɾ]. The /v/ is normally pronounced like English v, but may be pronounced [ʋ] (between English v and w) or [w], depending on the language background of the speaker. A semivowel /u̯/ normally occurs only in diphthongs after the vowels /a/ and /e/, not as a consonant /w/. Common, if debated, assimilation includes the pronunciation of nk as [ŋk] and kz as [ɡz].A large number of consonant clusters can occur, up to three in initial position (as in stranga, ""strange"") and four in"	Esperanto
1665	"medial position (as in instrui, ""teach""). Final clusters are uncommon except in foreign names, poetic elision of final o, and a very few basic words such as cent ""hundred"" and post ""after"".VowelsEsperanto has the five vowels found in such languages as Spanish, Swahili, Modern Hebrew, and Modern Greek.There are also two semivowels, /i̯/ and /u̯/, which combine with the monophthongs to form six falling diphthongs: aj, ej, oj, uj, aŭ, and eŭ.Since there are only five vowels, a good deal of variation in pronunciation is tolerated. For instance, e commonly ranges from [e] (French é) to [ɛ] (French è). These"	Esperanto
1666	"details often depend on the speaker's native language. A glottal stop may occur between adjacent vowels in some people's speech, especially when the two vowels are the same, as in heroo ""hero"" ([he.ˈro.o] or [he.ˈro.ʔo]) and praavo ""great-grandfather"" ([pra.ˈa.vo] or [pra.ˈʔa.vo]).AlphabetThe Esperanto alphabet is based on the Latin script, using a one-sound-one-letter principle, except for [d͡z]. It includes six letters with diacritics: ĉ, ĝ, ĥ, ĵ, ŝ (with circumflex), and ŭ (with breve). The alphabet does not include the letters q, w, x, or y, which are only used when writing unassimilated foreign terms or proper names.The 28-letter alphabet is:a"	Esperanto
1667	b c ĉ d e f g ĝ h ĥ i j ĵ k l m n o p r s ŝ t u ŭ v zAll unaccented letters are pronounced approximately as in the IPA, with the exception of c. Esperanto j and c are used in a way familiar to speakers of many European languages, but which is largely unfamiliar to English speakers: j has a y sound, as in yellow and boy, and c has a ts sound, as in hits or the zz in pizza. The accented letters are a bit like h-digraphs in English: Ĉ	Esperanto
1668	"is pronounced like English ch, and ŝ like sh. Ĝ is the g in gem, ĵ a zh sound, as in fusion or French Jacques, and the rare ĥ is like the German Bach, older Scottish English loch, or how Scouse people sometimes pronounce the 'k' in book and 'ck' in chicken.Writing diacriticsUntil the widespread adoption of Unicode, the letters with diacritics (found in the ""Latin-Extended A"" section of the Unicode Standard) caused problems with printing and computing. This was particularly true of the five letters with circumflexes, as they do not occur in any other language. These problems have"	Esperanto
1669	"abated, and are now normally seen only with computing applications that are limited to ASCII characters (typically internet chat systems and databases).There are two principal workarounds to this problem, which substitute digraphs for the accented letters. Zamenhof, the inventor of Esperanto, created an ""h-convention"", which replaces ĉ, ĝ, ĥ, ĵ, ŝ, and ŭ with ch, gh, hh, jh, sh, and u, respectively. If used in a database, a program in principle could not determine whether to render, for example, ch as c followed by h or as ĉ, and would fail to render, for example, the word senchava properly. A"	Esperanto
1670	"more recent ""x-convention"" has gained ground since the advent of computing. This system replaces each diacritic with an x (not part of the Esperanto alphabet) after the letter, producing the six digraphs cx, gx, hx, jx, sx, and ux.There are computer keyboard layouts that support the Esperanto alphabet, and some systems use software that automatically replaces x- or h-convention digraphs with the corresponding diacritic letters (EK for Microsoft Windows and Esperanta Klavaro for Windows Phone are examples). Another example is the Esperanto Wikipedia, which accepts the x-convention for input: when a contributor types cx when editing an article, it will"	Esperanto
1671	"appear as the correct ĉ in the article text. (The input pane also accepts ĉ; when the page is saved, it will be changed to cx, so that the x-convention applies uniformly in the wikitext.)GrammarEsperanto words are derived by stringing together prefixes, roots, and suffixes. This process is regular, so that people can create new words as they speak and be understood. Compound words are formed with a modifier-first, head-final order, as in English (compare ""birdsong"" and ""songbird,"" and likewise, birdokanto and kantobirdo).The different parts of speech are marked by their own suffixes: all common nouns end in -o, all"	Esperanto
1672	"adjectives in -a, all derived adverbs in -e, and all verbs in one of six tense and mood suffixes, such as the present tense -as. Nouns and adjectives have two cases: nominative for grammatical subjects and in general, and accusative for direct objects and (after a preposition) to indicate direction of movement.Singular nouns used as grammatical subjects end in -o, plural subject nouns in -oj (pronounced like English ""oy""). Singular direct object forms end in -on, and plural direct objects with the combination -ojn (rhymes with ""coin""): -o- indicates that the word is a noun, -j- indicates the plural, and"	Esperanto
1673	"-n indicates the accusative (direct object) case. Adjectives agree with their nouns; their endings are singular subject -a (rhymes with ""ha!""), plural subject -aj (pronounced ""eye""), singular object -an, and plural object -ajn (rhymes with ""fine"").The suffix -n, besides indicating the direct object, is used to indicate movement and a few other things as well.The six verb inflections consist of three tenses and three moods. They are present tense -as, future tense -os, past tense -is, infinitive mood -i, conditional mood -us and jussive mood -u (used for wishes and commands). Verbs are not marked for person or number. Thus,"	Esperanto
1674	"kanti means ""to sing"", mi kantas means ""I sing"", vi kantas means ""you sing"", and ili kantas means ""they sing"".Word order is comparatively free. Adjectives may precede or follow nouns; subjects, verbs and objects may occur in any order. However, the article la ""the"", demonstratives such as tiu ""that"" and prepositions (such as ĉe ""at"") must come before their related nouns. Similarly, the negative ne ""not"" and conjunctions such as kaj ""and"" and ke ""that"" must precede the phrase or clause that they introduce. In copular (A = B) clauses, word order is just as important as in English: ""people"	Esperanto
1675	"are animals"" is distinguished from ""animals are people"".VocabularyThe core vocabulary of Esperanto was defined by Lingvo internacia, published by Zamenhof in 1887. This book listed 900 roots; these could be expanded into tens of thousands of words using prefixes, suffixes, and compounding. In 1894, Zamenhof published the first Esperanto dictionary, Universala Vortaro, which had a larger set of roots. The rules of the language allowed speakers to borrow new roots as needed; it was recommended, however, that speakers use most international forms and then derive related meanings from these.Since then, many words have been borrowed, primarily (but not solely) from"	Esperanto
1676	"the European languages. Not all proposed borrowings become widespread, but many do, especially technical and scientific terms. Terms for everyday use, on the other hand, are more likely to be derived from existing roots; komputilo ""computer"", for instance, is formed from the verb komputi ""compute"" and the suffix -ilo ""tool"". Words are also calqued; that is, words acquire new meanings based on usage in other languages. For example, the word muso ""mouse"" has acquired the meaning of a computer mouse from its usage in English. Esperanto speakers often debate about whether a particular borrowing is justified or whether meaning can"	Esperanto
1677	"be expressed by deriving from or extending the meaning of existing words.Some compounds and formed words in Esperanto are not entirely straightforward; for example, eldoni, literally ""give out"", means ""publish"", paralleling the usage of certain European languages (such as German). In addition, the suffix -um- has no defined meaning; words using the suffix must be learned separately (such as dekstren ""to the right"" and dekstrumen ""clockwise"").There are not many idiomatic or slang words in Esperanto, as these forms of speech tend to make international communication difficult—working against Esperanto's main goal.Simple phrasesBelow are listed some useful Esperanto words and phrases along"	Esperanto
